,trn_loss,val_loss,val_rel_err,val_rel_err_o,val_rel_err_h
0,0.02021166204918876,0.011723839605697105,0.09725297506614568,0.08082362613597421,0.09797682987280093
1,0.008592528946667687,0.006083073817373653,0.07150439954531984,0.06461854353870432,0.07180778077132052
2,0.005341470187272408,0.004597574037367504,0.05919133388175775,0.053022062508718465,0.059463143314050726
3,0.004443608192058358,0.0041216987055845864,0.05506151667244672,0.05024332972330036,0.05527379935386753
4,0.0038991524225593962,0.0034606203385464207,0.04929104850148829,0.04673771909856678,0.04940354390796193
5,0.0033591397216928094,0.0031673708963522577,0.0467502823617986,0.04888733232743756,0.0466561255617424
6,0.002973398746707825,0.002767904537313624,0.041619452666918536,0.03900643947123742,0.04173457864337062
7,0.002695676179513825,0.00256972124895932,0.03945948539667815,0.038258298363141666,0.03951240666741846
8,0.0026426145334030003,0.0026881897359248078,0.04160693472150831,0.036964286234222876,0.04181148372336492
9,0.002454249815488787,0.002383418795488133,0.037960015703858756,0.03467954566352351,0.03810454866232816
10,0.0023573472107410137,0.0022558504914759812,0.03672475988589232,0.03386612445051376,0.036850707110084514
11,0.0022191294338738906,0.002189232939790752,0.0367337268651899,0.03256269394704738,0.036917497144673676
12,0.0021138913774723157,0.0020026479627168,0.03497218116609783,0.03219006902735128,0.03509475758457435
13,0.0018968231176642236,0.0017524255157153308,0.033370260324765644,0.02942183787223721,0.033544222422992674
14,0.0015837103455377684,0.0013541938017901341,0.030035521609908442,0.026258015838871444,0.030201953247429716
15,0.0012637844637021312,0.001109106719718469,0.02705681917788224,0.023875775319158625,0.027196971427069564
16,0.0011099743245715726,0.001145448008311424,0.027546719567687408,0.02299834033664863,0.027747115181494558
17,0.0010119670588045074,0.0009282840937575221,0.024704466157599185,0.021413002252089114,0.024849483662476024
18,0.00091179846424375,0.0008948287628972135,0.02423946105373327,0.020991739958423083,0.02438255135023069
19,0.0009415914647810054,0.0008633659548248567,0.02384520455114012,0.020872420040683872,0.023976181396465086
20,0.0008923035586005688,0.0008263595028239391,0.023278158383244176,0.020553134983406624,0.023398218541339697
21,0.000877842164223971,0.0008613034236297977,0.024028626364706027,0.0214231460963209,0.0241434202914606
22,0.0008072959723514582,0.0007997406400498799,0.02291031805965853,0.01999797369714339,0.023038632339773088
23,0.0007922844189754413,0.0008036054392438786,0.023068049183532235,0.020178238876852203,0.02319536973957275
24,0.0007958621945334928,0.0007447065394420826,0.022070654629229094,0.019453552721896233,0.02218596035728932
25,0.0007955992978466911,0.001105065391340073,0.026320545823860078,0.022432459035619252,0.026491849786577135
26,0.000787004374050791,0.0007383440646024793,0.02215068487095966,0.019062219042116194,0.02228675789724613
27,0.0007631588416602474,0.0007035034747363541,0.021505037643666677,0.018772154541828213,0.021625444359998858
28,0.0007930687833369535,0.0010050527581983168,0.02664779763384702,0.021382863316350077,0.02687976339581363
29,0.0007410406179264793,0.0007162871526254563,0.021981951426680017,0.019565958443102965,0.022088396424740572
30,0.0007106002794549225,0.0006716895742923303,0.02113129741408887,0.018586601884152235,0.021243413544207425
31,0.0006812863329108469,0.0006578138955682286,0.020891441532306175,0.01793650632304984,0.021021632203960448
32,0.0006672810559303622,0.0006489206561027701,0.0207112444655927,0.0175255810967788,0.02085160039785628
33,0.0006801251056650278,0.0006505194347382391,0.020945025793861618,0.01835766548414409,0.021059021000361784
34,0.00063873280478631,0.0006235176501784102,0.020352339344324344,0.01771197064796443,0.020468669977577222
