,trn_loss,val_loss,val_rel_err,val_rel_err_o,val_rel_err_h
0,0.01832845772432379,0.009346418672801912,0.08522922294393358,0.07601830469050617,0.08563504234113385
1,0.007102863429782834,0.004546585131057821,0.05876710440014285,0.05204193272569574,0.059063405424393416
2,0.003510633095814826,0.002474523218139609,0.04103094169850388,0.04328643425523089,0.040931567270251
3,0.00248578165528484,0.0022154529668478515,0.03858990761724526,0.042241216689736225,0.03842903494428421
4,0.0019227039595512744,0.001706842081194024,0.033177438825461265,0.03748250076684683,0.032987762856893636
5,0.0016705441853477258,0.0016475637619899237,0.033506880039135566,0.038785901876779647,0.033274292788813
6,0.0014959330841874667,0.0013962762823076637,0.029732320424208564,0.03259773601380033,0.029606073123610174
7,0.0014814811097446456,0.001345843771517032,0.029936850246478516,0.03388320977042642,0.029762978057543906
8,0.001292923331850769,0.0011736360466325978,0.027478488000492022,0.029895424162674527,0.02737200027360579
9,0.0011481624123336077,0.0010660637938143236,0.025981441483141767,0.02737136494070384,0.025920202762756892
10,0.001112415151216173,0.0009646687189824949,0.024697748261693835,0.024257243056051196,0.02471715604374849
11,0.0009801510765615063,0.0008891012110520484,0.02361808002794188,0.02249761217118455,0.023667446479099696
12,0.0009018752471109655,0.0008629132760833008,0.023558570341116438,0.022072989784610694,0.02362402236136456
13,0.0008255959351972018,0.0007603814061029577,0.02199528381454782,0.019027816908871693,0.022126026367289414
14,0.0007882712025516387,0.0008458386561677428,0.023876244582175764,0.018717272276427166,0.024103542130442784
15,0.0008246691797046431,0.0006428562441822869,0.02068398776478599,0.016054731699587835,0.020887946370487912
16,0.0006446655864148329,0.0005629869949901725,0.019379109220425683,0.014728120410374914,0.01958402592437059
17,0.0005274897220995455,0.0005144519159141339,0.018848317493416106,0.014722854067021214,0.01903007974673781
18,0.00046646708553072045,0.00043296775460458013,0.017397497396659793,0.016596517810264288,0.017432787336099615
19,0.00039610623969738034,0.00035835883201383427,0.015713642819588848,0.015563212406128108,0.015720270356995972
20,0.0003564742906437696,0.00032844271711336524,0.015422747679451978,0.013685861217309544,0.015499272371047007
21,0.0003046110043329893,0.0002609469085189549,0.013508470895857784,0.012672704564822031,0.013545293528390316
22,0.0002879980523632903,0.00023690734415659213,0.01286598670273853,0.01247913236005182,0.012883030994802768
23,0.00024794303227556084,0.00021172900021736442,0.01230042103865061,0.011461146869878553,0.01233739812869373
24,0.00023441271948736677,0.00021222328006078288,0.012500602787190798,0.010791915676152935,0.012575885393556903
