,trn_loss,val_loss,val_rel_err,val_rel_err_o,val_rel_err_h
0,1.0949131048250405,0.9847181886896463,0.15431310571799423,0.0985965365330329,0.15676790161747706
1,0.9847005957856506,0.9846712908461016,0.15429521866156606,0.09853082212578489,0.1567521246966559
2,0.9846713913573438,0.9846713396236162,0.1542952360293175,0.09853096365448265,0.15675213590255083
3,0.984671357397847,0.9846713884380834,0.15429534119659524,0.0985309614373229,0.15675224785064218
4,0.9846714609022549,0.9846715037673435,0.15429549427300007,0.0985309601439797,0.15675240769862242
5,0.9846719378872237,0.9846716289629643,0.15429568921677164,0.09853095755729332,0.15675260867491614
6,0.9846718329786146,0.9846717457703308,0.15429584118459658,0.09853095497060695,0.156752771848636
7,0.9846720128272235,0.9846718295420169,0.1542959708607278,0.09853095035152412,0.15675290448098025
8,0.984672238053702,0.9846719897318094,0.1542961969648321,0.09853093926572534,0.1567531427794632
9,0.9846726785663928,0.9846721139297083,0.15429635508527537,0.09853084836217534,0.1567533106276949
10,0.9846696461939471,0.9847698183585898,0.15430907287068493,0.09882454987054129,0.1567536502780932
11,0.9851251708670425,0.9847467726457955,0.15430822833605753,0.09879010621058741,0.15675428190995505
12,0.9846985446911604,0.984663280026187,0.15429470554613137,0.09846702741859717,0.1567544000106647
13,0.9846762238048428,0.9846772318734786,0.1542966889156293,0.09851358962110755,0.1567544189766188
14,0.9846772499802833,0.984762802784737,0.15431149189359863,0.09885604854647742,0.1567547860828454
15,0.984720733582567,0.9846184376375466,0.1542853442080185,0.09822626228999146,0.1567552321291975
16,0.9846965587811668,0.984664788359969,0.15429591860966288,0.09847171874387768,0.15675545638566865
17,0.9846748001296108,0.984674340438488,0.15429873938192437,0.09853084189545938,0.15675580096000924
18,0.9846756396201998,0.9846737816403242,0.1542982877926729,0.0985302794759346,0.1567553526964974
19,0.9846708812997419,0.984674956402421,0.15429935216792828,0.09853038331291651,0.15675646387229997
20,0.9846653284600856,0.9846762250612333,0.15429765143087024,0.09849767355503536,0.15675612557991203
21,0.9846723167259207,0.9847246350077318,0.15430178367160377,0.09860346122181202,0.1567557782987889
22,0.9846843773359404,0.9846766138032439,0.15429649730683556,0.09846482664734697,0.15675636880233726
23,0.9844404722841644,0.9842741722951228,0.1541739195880872,0.09554594729305865,0.15675698823982046
24,0.9841879745558486,0.9840997647440958,0.1540779163212194,0.09325011258382496,0.156757907178634
25,0.9840131290049119,0.983888067078753,0.15391406304187386,0.08930770689777462,0.15676053382932068
26,0.9838070451141661,0.9837363616916163,0.15380202488764724,0.08669600599276228,0.15675862809736685
27,0.9837167363542249,0.9837060555566266,0.15373984283160808,0.08523999970759653,0.15675785533404837
28,0.9837066559265359,0.9837050896140263,0.15373082939357544,0.08502163071016754,0.15675806591803437
29,0.9837080314524486,0.9837040499508639,0.15372866622165945,0.08498717391354212,0.15675732911889478
30,0.9837084615444885,0.9837035404105994,0.1537281892366906,0.0849874140319437,0.15675681755547188
31,0.9837050539547069,0.9837030082553052,0.15372714057555498,0.08497057956287156,0.15675646756756623
32,0.9837049075852102,0.9837027066846258,0.1537268733431372,0.08497083355699794,0.1567561773044015
33,0.9837055160108,0.9837023720782659,0.1537264018271624,0.0849673153217062,0.1567558367948538
34,0.9837032695845351,0.9837013559539497,0.1537256084165437,0.0849706147556636,0.15675486317533777
35,0.983703050011814,0.9837021695407222,0.15372661038799013,0.08497549829021862,0.15675569369566789
36,0.9837046837998855,0.9837020877644799,0.1537267563510074,0.08498054987162591,0.15675562337475096
37,0.9837038457874031,0.9837025642690641,0.1537259988214241,0.08495223462138203,0.15675608050690182
38,0.9837043261720169,0.9837026061733835,0.15372602481762224,0.08495165777646158,0.15675613703523744
39,0.9837041467668399,0.9837022976556035,0.15372676572774555,0.08497646053293367,0.15675581648012754
40,0.9837063261979275,0.9837035616214277,0.15372687875670227,0.08495246754787165,0.15675698823982046
41,0.983704979679855,0.9837009469249274,0.15372481109818092,0.08496223421050242,0.1567544000106647
42,0.9837026937511938,0.9837019458293028,0.15372544128888893,0.08495256877969085,0.15675548323177804
43,0.9837055695921607,0.983701728510694,0.15372648995926272,0.08498352576654591,0.15675521747746676
44,0.9837059747411535,0.983702504590514,0.15372858507361237,0.08501772541421138,0.15675589492139208
45,0.9837031877713401,0.9837013574320562,0.15372692231465332,0.08500242218495302,0.1567548355901751
46,0.9837024600995082,0.9837014890204877,0.15372631182895266,0.08498499585894126,0.15675496489677973
47,0.9837043550320463,0.9837015570133869,0.15372723310502212,0.0850052561631723,0.15675503459873957
48,0.9837043469394133,0.9837010350570277,0.15372896969540106,0.08506360806649468,0.1567542751383796
49,0.9837032267194465,0.9837012480521748,0.15372529497482137,0.0849661720109444,0.1567547322705305
50,0.983703465322789,0.9837019931287109,0.15372653851506138,0.08497847715982797,0.1567554854489378
51,0.9837052349118955,0.9837010223083591,0.15372598305187532,0.08498988732446149,0.15675440887930375
52,0.9837028074545366,0.9837012672675595,0.15372520458860864,0.08496292959956449,0.15675477894174336
53,0.9837041960986446,0.9837002678088941,0.15372571432287474,0.08500331446242052,0.15675353710132583
54,0.9837077307316803,0.9837023247788578,0.1537265006108677,0.0849694101034819,0.1567558491093286
55,0.9837030744005713,0.9837012632397192,0.1537278718502715,0.0850311954218781,0.15675455801101182
56,0.9837028510217258,0.9837002170359357,0.15372449414595565,0.08497472654309837,0.15675352072205812
57,0.9837093523992786,0.9836993254420925,0.15372404558682248,0.08499423234324535,0.15675219353946632
58,0.9837024996019045,0.983699926218481,0.15372474958123586,0.08499322684743874,0.15675297036757768
59,0.9837058923736686,0.9836998744847534,0.15372519665302434,0.0850039532353844,0.15675296100931588
60,0.9837061602065671,0.9837007902086853,0.1537252581976839,0.08497800412879401,0.1567541709503474
61,0.9837012800531807,0.9836994649383938,0.1537243155260228,0.0849946682368534,0.15675245855472433
62,0.983703792575569,0.9837001238782732,0.15372459261556332,0.08498119476949363,0.15675333797266522
63,0.9837006123555202,0.9836994230340743,0.1537235071126231,0.08497886250219357,0.1567523090534896
64,0.9837037580248295,0.9837002465241604,0.15372734825875695,0.08504847429752793,0.15675324942484747
65,0.9837038220637937,0.9836999715963507,0.15372482805945306,0.08499298629484336,0.15675306383933774
66,0.983703286250186,0.9836995205151983,0.15372696014494167,0.08506439595269033,0.1567521455102431
67,0.9837023108846566,0.9836998434075641,0.15372560034238694,0.0850173370001557,0.15675279771549985
68,0.983704867417666,0.9836996615265587,0.1537261711039753,0.08503818887956233,0.15675247370531598
69,0.9837015263057243,0.9836993638728615,0.15372331519896987,0.08497693272329455,0.15675218947467343
70,0.9837002369534208,0.9836995427607012,0.15372395709443373,0.08498718684235494,0.15675240929682507
71,0.9837040633277279,0.9836999069291911,0.15372622501791003,0.08503445205079496,0.1567526980818833
72,0.9837080274246084,0.9836992859396961,0.15372470058200527,0.08501487285804098,0.15675196706583538
73,0.9837028844638855,0.9836988610579815,0.1537218956993887,0.08496379060122218,0.15675129122011275
74,0.9837008994038032,0.9836989956026261,0.15372308593541292,0.08498796319008169,0.15675146855594058
75,0.9837012346014057,0.9836998407100197,0.15372945633425303,0.08512274907545059,0.15675217789925186
76,0.9837033074240616,0.9836998182058482,0.15372671871472054,0.08504715086563137,0.15675264919351067
77,0.9837068330406478,0.9837001844806399,0.1537229552061308,0.08494308331296523,0.1567533068123325
78,0.9836997375751384,0.9836992142884833,0.15372871873139302,0.0851237267089496,0.15675136695459477
79,0.9837012212245418,0.9836992504281874,0.153724031895861,0.0850008614014855,0.15675188812570992
80,0.9837011207132996,0.9836992918151695,0.15372286643659708,0.08497392783901075,0.15675185598613162
81,0.9837075087939887,0.9836998451812919,0.15372971714614567,0.08512460930020042,0.1567523705057675
82,0.983702089612113,0.9836990654431583,0.15372716809605044,0.08509005299467369,0.1567512340820582
83,0.9837002242047522,0.9836989635646676,0.15372260912596922,0.0849793965651689,0.15675134528185813
84,0.983701846574451,0.983700004742889,0.1537305359894344,0.08514525183353525,0.15675231681354876
85,0.9837008416837443,0.9836988950544311,0.15372079968341595,0.08493715030893507,0.15675131720707272
86,0.983700131564427,0.9836998177254636,0.15372496560650145,0.08500449897078202,0.15675270140762293
87,0.9837103684127367,0.9837011670888911,0.15372718011490397,0.08501990609707037,0.1567543362211309
88,0.9837023715978813,0.983698423575409,0.15372190975987682,0.08499688951221225,0.1567498453178542
89,0.9836986869000827,0.9836986366814142,0.15372068274671516,0.0849491526630822,0.15675066599029971
90,0.9837052544968068,0.9836992616987494,0.153723098767225,0.08498357322762194,0.15675167384645766
91,0.9837003542042192,0.9836990257929514,0.1537308104738122,0.08519124476180191,0.15675057226910918
92,0.9836996912364995,0.9836990916425962,0.1537213524305813,0.08494791390821199,0.156751420896244
93,0.9837040270402131,0.9836997483283633,0.1537324737039177,0.08520911725888101,0.15675152409579246
94,0.9837017307278538,0.9836985252321838,0.1537214107418829,0.08497233150246272,0.15675040971434642
95,0.9837025494510464,0.983699271934637,0.15372694836628045,0.08508014360700271,0.1567514367858889
96,0.9837016874562858,0.9836986213830119,0.15371947327683005,0.08492228804503771,0.1567505848330145
97,0.9837001114991313,0.9836991433393711,0.15372587078968636,0.08505702584575439,0.15675133148927684
98,0.9837034792908954,0.9836995622717071,0.1537272074044453,0.08507447094833784,0.15675195893624963
